village_id,provider,state,district,block,village,lgd_code,latitude,longitude,coordinate_source,tower_count,nearest_tower_km,strongest_signal_dbm,village_ookla_download_mbps,village_ookla_upload_mbps,village_ookla_tests,village_ookla_distance_km,provider_ookla_download_mbps,provider_ookla_upload_mbps,provider_ookla_tests,coverage_score,assessment_note
19,Vodafone Idea,Odisha,Koraput,Koraput,Keragam,429987,18.75819749599087,82.97962477878288,lgd_master,4.0,6.290926406854829,,14.076,2.961,1.0,1.8479876066207728,,,,Weak,nearest tower 6.29 km; 4 tower(s) within radius; village Ookla 14.1 Mbps; nearest Ookla tile 1.85 km
29,Airtel,Odisha,Koraput,Koraput,Kerenga,428971,18.79686748660104,82.61780944427245,lgd_master,182.0,1.67048749813192,,25.472,8.161,1.0,2.8823481994025184,,,,Strong,nearest tower 1.67 km; 182 tower(s) within radius; village Ookla 25.5 Mbps; nearest Ookla tile 2.88 km
29,BSNL,Odisha,Koraput,Koraput,Kerenga,428971,18.79686748660104,82.61780944427245,lgd_master,107.0,3.885887387126412,,25.472,8.161,1.0,2.8823481994025184,,,,Moderate,nearest tower 3.89 km; 107 tower(s) within radius; village Ookla 25.5 Mbps; nearest Ookla tile 2.88 km
29,Jio,Odisha,Koraput,Koraput,Kerenga,428971,18.79686748660104,82.61780944427245,lgd_master,48.0,7.1117448969159005,,25.472,8.161,1.0,2.8823481994025184,,,,Weak,nearest tower 7.11 km; 48 tower(s) within radius; village Ookla 25.5 Mbps; nearest Ookla tile 2.88 km
29,Vodafone Idea,Odisha,Koraput,Koraput,Kerenga,428971,18.79686748660104,82.61780944427245,lgd_master,11.0,8.61503908678038,,25.472,8.161,1.0,2.8823481994025184,,,,Weak,nearest tower 8.62 km; 11 tower(s) within radius; village Ookla 25.5 Mbps; nearest Ookla tile 2.88 km
56,Airtel,Odisha,Koraput,Koraput,Kerengaguda,428914,18.87309589369273,82.76083921597625,lgd_master,21.0,8.203959978356773,,1.184,0.547,1.0,3.0931843757031343,,,,Weak,nearest tower 8.20 km; 21 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 3.09 km
56,BSNL,Odisha,Koraput,Koraput,Kerengaguda,428914,18.87309589369273,82.76083921597625,lgd_master,46.0,4.183144091718093,,1.184,0.547,1.0,3.0931843757031343,,,,Moderate,nearest tower 4.18 km; 46 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 3.09 km
56,Jio,Odisha,Koraput,Koraput,Kerengaguda,428914,18.87309589369273,82.76083921597625,lgd_master,6.0,8.802722665454723,,1.184,0.547,1.0,3.0931843757031343,,,,Weak,nearest tower 8.80 km; 6 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 3.09 km
56,Vodafone Idea,Odisha,Koraput,Koraput,Kerengaguda,428914,18.87309589369273,82.76083921597625,lgd_master,,,,1.184,0.547,1.0,3.0931843757031343,,,,Unknown,village Ookla 1.2 Mbps; nearest Ookla tile 3.09 km
20,Airtel,Odisha,Koraput,Koraput,Khagadora,429986,18.77319449285517,82.9766447554487,lgd_master,24.0,3.4476101558880874,,113.212,12.785,4.0,1.5183042459017244,,,,Moderate,nearest tower 3.45 km; 24 tower(s) within radius; village Ookla 113.2 Mbps; nearest Ookla tile 1.52 km
20,BSNL,Odisha,Koraput,Koraput,Khagadora,429986,18.77319449285517,82.9766447554487,lgd_master,50.0,5.13103677249709,,113.212,12.785,4.0,1.5183042459017244,,,,Weak,nearest tower 5.13 km; 50 tower(s) within radius; village Ookla 113.2 Mbps; nearest Ookla tile 1.52 km
20,Jio,Odisha,Koraput,Koraput,Khagadora,429986,18.77319449285517,82.9766447554487,lgd_master,42.0,5.983515395822403,,113.212,12.785,4.0,1.5183042459017244,,,,Weak,nearest tower 5.98 km; 42 tower(s) within radius; village Ookla 113.2 Mbps; nearest Ookla tile 1.52 km
20,Vodafone Idea,Odisha,Koraput,Koraput,Khagadora,429986,18.77319449285517,82.9766447554487,lgd_master,4.0,5.983515395822403,,113.212,12.785,4.0,1.5183042459017244,,,,Weak,nearest tower 5.98 km; 4 tower(s) within radius; village Ookla 113.2 Mbps; nearest Ookla tile 1.52 km
86,Airtel,Odisha,Koraput,Koraput,Khaparaput,428972,18.80095046821547,82.64686370283411,lgd_master,89.0,3.2238929604727566,,25.472,8.161,1.0,0.9997992863430237,,,,Moderate,nearest tower 3.22 km; 89 tower(s) within radius; village Ookla 25.5 Mbps; nearest Ookla tile 1.00 km
86,BSNL,Odisha,Koraput,Koraput,Khaparaput,428972,18.80095046821547,82.64686370283411,lgd_master,66.0,3.2323513154890224,,25.472,8.161,1.0,0.9997992863430237,,,,Moderate,nearest tower 3.23 km; 66 tower(s) within radius; village Ookla 25.5 Mbps; nearest Ookla tile 1.00 km
86,Jio,Odisha,Koraput,Koraput,Khaparaput,428972,18.80095046821547,82.64686370283411,lgd_master,14.0,6.7303041039079385,,25.472,8.161,1.0,0.9997992863430237,,,,Weak,nearest tower 6.73 km; 14 tower(s) within radius; village Ookla 25.5 Mbps; nearest Ookla tile 1.00 km
86,Vodafone Idea,Odisha,Koraput,Koraput,Khaparaput,428972,18.80095046821547,82.64686370283411,lgd_master,,,,25.472,8.161,1.0,0.9997992863430237,,,,Moderate,village Ookla 25.5 Mbps; nearest Ookla tile 1.00 km
87,Airtel,Odisha,Koraput,Koraput,Khillaput,428976,18.79135261359865,82.6575098850127,lgd_master,58.0,3.4333809192983233,,42.577,9.879,1.0,0.0,,,,Moderate,nearest tower 3.43 km; 58 tower(s) within radius; village Ookla 42.6 Mbps
87,BSNL,Odisha,Koraput,Koraput,Khillaput,428976,18.79135261359865,82.6575098850127,lgd_master,41.0,4.350393586980682,,42.577,9.879,1.0,0.0,,,,Moderate,nearest tower 4.35 km; 41 tower(s) within radius; village Ookla 42.6 Mbps
87,Jio,Odisha,Koraput,Koraput,Khillaput,428976,18.79135261359865,82.6575098850127,lgd_master,7.0,5.905715029086517,,42.577,9.879,1.0,0.0,,,,Weak,nearest tower 5.91 km; 7 tower(s) within radius; village Ookla 42.6 Mbps
87,Vodafone Idea,Odisha,Koraput,Koraput,Khillaput,428976,18.79135261359865,82.6575098850127,lgd_master,,,,42.577,9.879,1.0,0.0,,,,Moderate,village Ookla 42.6 Mbps
34,Airtel,Odisha,Koraput,Koraput,Kholap,428988,18.75070584515515,82.70506802383231,lgd_master,51.0,4.257690942353423,,162.299,6.292,31.0,3.602141421276329,,,,Moderate,nearest tower 4.26 km; 51 tower(s) within radius; village Ookla 162.3 Mbps; nearest Ookla tile 3.60 km
34,BSNL,Odisha,Koraput,Koraput,Kholap,428988,18.75070584515515,82.70506802383231,lgd_master,49.0,3.824396503904571,,162.299,6.292,31.0,3.602141421276329,,,,Moderate,nearest tower 3.82 km; 49 tower(s) within radius; village Ookla 162.3 Mbps; nearest Ookla tile 3.60 km
34,Jio,Odisha,Koraput,Koraput,Kholap,428988,18.75070584515515,82.70506802383231,lgd_master,7.0,4.907170575606951,,162.299,6.292,31.0,3.602141421276329,,,,Moderate,nearest tower 4.91 km; 7 tower(s) within radius; village Ookla 162.3 Mbps; nearest Ookla tile 3.60 km
34,Vodafone Idea,Odisha,Koraput,Koraput,Kholap,428988,18.75070584515515,82.70506802383231,lgd_master,,,,162.299,6.292,31.0,3.602141421276329,,,,Moderate,village Ookla 162.3 Mbps; nearest Ookla tile 3.60 km
97,Airtel,Odisha,Koraput,Koraput,Koraput,953247,18.8030457350464,82.72153402577412,lgd_master,54.0,0.37391176367067513,,116.933,5.572,12.0,0.0,,,,Strong,nearest tower 0.37 km; 54 tower(s) within radius; village Ookla 116.9 Mbps
97,BSNL,Odisha,Koraput,Koraput,Koraput,953247,18.8030457350464,82.72153402577412,lgd_master,49.0,0.37391176367067513,,116.933,5.572,12.0,0.0,,,,Strong,nearest tower 0.37 km; 49 tower(s) within radius; village Ookla 116.9 Mbps
97,Jio,Odisha,Koraput,Koraput,Koraput,953247,18.8030457350464,82.72153402577412,lgd_master,7.0,1.4390335746527456,,116.933,5.572,12.0,0.0,,,,Strong,nearest tower 1.44 km; 7 tower(s) within radius; village Ookla 116.9 Mbps
97,Vodafone Idea,Odisha,Koraput,Koraput,Koraput,953247,18.8030457350464,82.72153402577412,lgd_master,,,,116.933,5.572,12.0,0.0,,,,Moderate,village Ookla 116.9 Mbps
98,Airtel,Odisha,Koraput,Koraput,Koraput Nagar,953246,18.81057468476444,82.7133249503658,lgd_master,56.0,0.3562122005996116,,74.21,6.843,16.0,0.0,,,,Strong,nearest tower 0.36 km; 56 tower(s) within radius; village Ookla 74.2 Mbps
98,BSNL,Odisha,Koraput,Koraput,Koraput Nagar,953246,18.81057468476444,82.7133249503658,lgd_master,50.0,0.3562122005996116,,74.21,6.843,16.0,0.0,,,,Strong,nearest tower 0.36 km; 50 tower(s) within radius; village Ookla 74.2 Mbps
98,Jio,Odisha,Koraput,Koraput,Koraput Nagar,953246,18.81057468476444,82.7133249503658,lgd_master,7.0,0.3562122005996116,,74.21,6.843,16.0,0.0,,,,Strong,nearest tower 0.36 km; 7 tower(s) within radius; village Ookla 74.2 Mbps
98,Vodafone Idea,Odisha,Koraput,Koraput,Koraput Nagar,953246,18.81057468476444,82.7133249503658,lgd_master,,,,74.21,6.843,16.0,0.0,,,,Moderate,village Ookla 74.2 Mbps
99,Airtel,Odisha,Koraput,Koraput,Kurumuli,959286,18.74735041005469,82.93977420361306,lgd_master,28.0,1.738796711384066,,10.476,0.706,1.0,1.5377241770604664,,,,Strong,nearest tower 1.74 km; 28 tower(s) within radius; village Ookla 10.5 Mbps; nearest Ookla tile 1.54 km
99,BSNL,Odisha,Koraput,Koraput,Kurumuli,959286,18.74735041005469,82.93977420361306,lgd_master,59.0,1.738796711384066,,10.476,0.706,1.0,1.5377241770604664,,,,Strong,nearest tower 1.74 km; 59 tower(s) within radius; village Ookla 10.5 Mbps; nearest Ookla tile 1.54 km
99,Jio,Odisha,Koraput,Koraput,Kurumuli,959286,18.74735041005469,82.93977420361306,lgd_master,44.0,2.1059308559170606,,10.476,0.706,1.0,1.5377241770604664,,,,Moderate,nearest tower 2.11 km; 44 tower(s) within radius; village Ookla 10.5 Mbps; nearest Ookla tile 1.54 km
99,Vodafone Idea,Odisha,Koraput,Koraput,Kurumuli,959286,18.74735041005469,82.93977420361306,lgd_master,4.0,2.5118869349971558,,10.476,0.706,1.0,1.5377241770604664,,,,Moderate,nearest tower 2.51 km; 4 tower(s) within radius; village Ookla 10.5 Mbps; nearest Ookla tile 1.54 km
46,Airtel,Odisha,Koraput,Koraput,Lachamani,429989,18.76559787801651,82.953146781281,lgd_master,23.0,2.518328021838113,,10.476,0.706,1.0,1.8301855557445943,,,,Moderate,nearest tower 2.52 km; 23 tower(s) within radius; village Ookla 10.5 Mbps; nearest Ookla tile 1.83 km
46,BSNL,Odisha,Koraput,Koraput,Lachamani,429989,18.76559787801651,82.953146781281,lgd_master,52.0,2.518328021838113,,10.476,0.706,1.0,1.8301855557445943,,,,Moderate,nearest tower 2.52 km; 52 tower(s) within radius; village Ookla 10.5 Mbps; nearest Ookla tile 1.83 km
46,Jio,Odisha,Koraput,Koraput,Lachamani,429989,18.76559787801651,82.953146781281,lgd_master,42.0,3.52911466832649,,10.476,0.706,1.0,1.8301855557445943,,,,Moderate,nearest tower 3.53 km; 42 tower(s) within radius; village Ookla 10.5 Mbps; nearest Ookla tile 1.83 km
46,Vodafone Idea,Odisha,Koraput,Koraput,Lachamani,429989,18.76559787801651,82.953146781281,lgd_master,4.0,3.52911466832649,,10.476,0.706,1.0,1.8301855557445943,,,,Moderate,nearest tower 3.53 km; 4 tower(s) within radius; village Ookla 10.5 Mbps; nearest Ookla tile 1.83 km
100,Airtel,Odisha,Koraput,Koraput,Landiguda,953245,18.77548206252675,82.73518017213843,lgd_master,54.0,0.7129717682293719,,277.166,16.819,6.0,0.31504343403251567,,,,Strong,nearest tower 0.71 km; 54 tower(s) within radius; village Ookla 277.2 Mbps; nearest Ookla tile 0.32 km
100,BSNL,Odisha,Koraput,Koraput,Landiguda,953245,18.77548206252675,82.73518017213843,lgd_master,57.0,0.740528249084428,,277.166,16.819,6.0,0.31504343403251567,,,,Strong,nearest tower 0.74 km; 57 tower(s) within radius; village Ookla 277.2 Mbps; nearest Ookla tile 0.32 km
100,Jio,Odisha,Koraput,Koraput,Landiguda,953245,18.77548206252675,82.73518017213843,lgd_master,7.0,0.7129717682293719,,277.166,16.819,6.0,0.31504343403251567,,,,Strong,nearest tower 0.71 km; 7 tower(s) within radius; village Ookla 277.2 Mbps; nearest Ookla tile 0.32 km
100,Vodafone Idea,Odisha,Koraput,Koraput,Landiguda,953245,18.77548206252675,82.73518017213843,lgd_master,,,,277.166,16.819,6.0,0.31504343403251567,,,,Moderate,village Ookla 277.2 Mbps; nearest Ookla tile 0.32 km
35,Airtel,Odisha,Koraput,Koraput,Lankaput,428982,18.77952650352421,82.67860675842776,lgd_master,59.0,4.011090917871147,,42.577,9.879,1.0,2.0067967273585774,,,,Moderate,nearest tower 4.01 km; 59 tower(s) within radius; village Ookla 42.6 Mbps; nearest Ookla tile 2.01 km
35,BSNL,Odisha,Koraput,Koraput,Lankaput,428982,18.77952650352421,82.67860675842776,lgd_master,45.0,4.011090917871147,,42.577,9.879,1.0,2.0067967273585774,,,,Moderate,nearest tower 4.01 km; 45 tower(s) within radius; village Ookla 42.6 Mbps; nearest Ookla tile 2.01 km
35,Jio,Odisha,Koraput,Koraput,Lankaput,428982,18.77952650352421,82.67860675842776,lgd_master,7.0,4.725490451182197,,42.577,9.879,1.0,2.0067967273585774,,,,Moderate,nearest tower 4.73 km; 7 tower(s) within radius; village Ookla 42.6 Mbps; nearest Ookla tile 2.01 km
35,Vodafone Idea,Odisha,Koraput,Koraput,Lankaput,428982,18.77952650352421,82.67860675842776,lgd_master,,,,42.577,9.879,1.0,2.0067967273585774,,,,Moderate,village Ookla 42.6 Mbps; nearest Ookla tile 2.01 km
14,Airtel,Odisha,Koraput,Koraput,Lauriguda,428969,18.82252856660006,82.61955367334059,lgd_master,195.0,0.8283168394456842,,218.213,8.276,6.0,3.7887989373028965,,,,Strong,nearest tower 0.83 km; 195 tower(s) within radius; village Ookla 218.2 Mbps; nearest Ookla tile 3.79 km
14,BSNL,Odisha,Koraput,Koraput,Lauriguda,428969,18.82252856660006,82.61955367334059,lgd_master,119.0,1.3769972451121004,,218.213,8.276,6.0,3.7887989373028965,,,,Strong,nearest tower 1.38 km; 119 tower(s) within radius; village Ookla 218.2 Mbps; nearest Ookla tile 3.79 km
14,Jio,Odisha,Koraput,Koraput,Lauriguda,428969,18.82252856660006,82.61955367334059,lgd_master,47.0,5.186757690125601,,218.213,8.276,6.0,3.7887989373028965,,,,Weak,nearest tower 5.19 km; 47 tower(s) within radius; village Ookla 218.2 Mbps; nearest Ookla tile 3.79 km
14,Vodafone Idea,Odisha,Koraput,Koraput,Lauriguda,428969,18.82252856660006,82.61955367334059,lgd_master,13.0,6.668875419375252,,218.213,8.276,6.0,3.7887989373028965,,,,Weak,nearest tower 6.67 km; 13 tower(s) within radius; village Ookla 218.2 Mbps; nearest Ookla tile 3.79 km
80,Airtel,Odisha,Koraput,Koraput,Limika,428999,18.80361996648315,82.77286284921422,lgd_master,60.0,2.9453085212767447,,133.629,48.62,1.0,3.2371772648652146,,,,Moderate,nearest tower 2.95 km; 60 tower(s) within radius; village Ookla 133.6 Mbps; nearest Ookla tile 3.24 km
80,BSNL,Odisha,Koraput,Koraput,Limika,428999,18.80361996648315,82.77286284921422,lgd_master,68.0,1.9630570741266293,,133.629,48.62,1.0,3.2371772648652146,,,,Strong,nearest tower 1.96 km; 68 tower(s) within radius; village Ookla 133.6 Mbps; nearest Ookla tile 3.24 km
80,Jio,Odisha,Koraput,Koraput,Limika,428999,18.80361996648315,82.77286284921422,lgd_master,8.0,4.3403932150579525,,133.629,48.62,1.0,3.2371772648652146,,,,Moderate,nearest tower 4.34 km; 8 tower(s) within radius; village Ookla 133.6 Mbps; nearest Ookla tile 3.24 km
80,Vodafone Idea,Odisha,Koraput,Koraput,Limika,428999,18.80361996648315,82.77286284921422,lgd_master,3.0,9.985314383519567,,133.629,48.62,1.0,3.2371772648652146,,,,Weak,nearest tower 9.99 km; 3 tower(s) within radius; village Ookla 133.6 Mbps; nearest Ookla tile 3.24 km
57,Airtel,Odisha,Koraput,Koraput,Litiguda,428894,18.91516866170149,82.73533549307939,lgd_master,,,,1.184,0.547,1.0,2.133715334264143,,,,Unknown,village Ookla 1.2 Mbps; nearest Ookla tile 2.13 km
57,BSNL,Odisha,Koraput,Koraput,Litiguda,428894,18.91516866170149,82.73533549307939,lgd_master,3.0,9.275222284833236,,1.184,0.547,1.0,2.133715334264143,,,,Weak,nearest tower 9.28 km; 3 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 2.13 km
57,Jio,Odisha,Koraput,Koraput,Litiguda,428894,18.91516866170149,82.73533549307939,lgd_master,,,,1.184,0.547,1.0,2.133715334264143,,,,Unknown,village Ookla 1.2 Mbps; nearest Ookla tile 2.13 km
57,Vodafone Idea,Odisha,Koraput,Koraput,Litiguda,428894,18.91516866170149,82.73533549307939,lgd_master,,,,1.184,0.547,1.0,2.133715334264143,,,,Unknown,village Ookla 1.2 Mbps; nearest Ookla tile 2.13 km
81,Airtel,Odisha,Koraput,Koraput,Machhaput,429004,18.76335071578966,82.75906971621936,lgd_master,68.0,0.742530604574686,,277.166,16.819,6.0,2.1781103773258383,,,,Strong,nearest tower 0.74 km; 68 tower(s) within radius; village Ookla 277.2 Mbps; nearest Ookla tile 2.18 km
81,BSNL,Odisha,Koraput,Koraput,Machhaput,429004,18.76335071578966,82.75906971621936,lgd_master,88.0,1.481069297094902,,277.166,16.819,6.0,2.1781103773258383,,,,Strong,nearest tower 1.48 km; 88 tower(s) within radius; village Ookla 277.2 Mbps; nearest Ookla tile 2.18 km
81,Jio,Odisha,Koraput,Koraput,Machhaput,429004,18.76335071578966,82.75906971621936,lgd_master,10.0,2.7274781757962545,,277.166,16.819,6.0,2.1781103773258383,,,,Moderate,nearest tower 2.73 km; 10 tower(s) within radius; village Ookla 277.2 Mbps; nearest Ookla tile 2.18 km
81,Vodafone Idea,Odisha,Koraput,Koraput,Machhaput,429004,18.76335071578966,82.75906971621936,lgd_master,4.0,8.34135809580178,,277.166,16.819,6.0,2.1781103773258383,,,,Weak,nearest tower 8.34 km; 4 tower(s) within radius; village Ookla 277.2 Mbps; nearest Ookla tile 2.18 km
88,Airtel,Odisha,Koraput,Koraput,Machhara-I,428973,18.81659764251127,82.65355221304246,lgd_master,94.0,1.5299859468224872,,42.502,12.975,1.0,1.076631644946069,,,,Strong,nearest tower 1.53 km; 94 tower(s) within radius; village Ookla 42.5 Mbps; nearest Ookla tile 1.08 km
88,BSNL,Odisha,Koraput,Koraput,Machhara-I,428973,18.81659764251127,82.65355221304246,lgd_master,67.0,1.5299859468224872,,42.502,12.975,1.0,1.076631644946069,,,,Strong,nearest tower 1.53 km; 67 tower(s) within radius; village Ookla 42.5 Mbps; nearest Ookla tile 1.08 km
88,Jio,Odisha,Koraput,Koraput,Machhara-I,428973,18.81659764251127,82.65355221304246,lgd_master,15.0,5.994677159177655,,42.502,12.975,1.0,1.076631644946069,,,,Weak,nearest tower 5.99 km; 15 tower(s) within radius; village Ookla 42.5 Mbps; nearest Ookla tile 1.08 km
88,Vodafone Idea,Odisha,Koraput,Koraput,Machhara-I,428973,18.81659764251127,82.65355221304246,lgd_master,,,,42.502,12.975,1.0,1.076631644946069,,,,Moderate,village Ookla 42.5 Mbps; nearest Ookla tile 1.08 km
58,Airtel,Odisha,Koraput,Koraput,Machhara-Ii,428960,18.84913086794268,82.73543808266558,lgd_master,53.0,4.626991531605875,,217.191,30.014,5.0,3.4895551796207456,,,,Moderate,nearest tower 4.63 km; 53 tower(s) within radius; village Ookla 217.2 Mbps; nearest Ookla tile 3.49 km
58,BSNL,Odisha,Koraput,Koraput,Machhara-Ii,428960,18.84913086794268,82.73543808266558,lgd_master,47.0,2.6153032067122632,,217.191,30.014,5.0,3.4895551796207456,,,,Moderate,nearest tower 2.62 km; 47 tower(s) within radius; village Ookla 217.2 Mbps; nearest Ookla tile 3.49 km
58,Jio,Odisha,Koraput,Koraput,Machhara-Ii,428960,18.84913086794268,82.73543808266558,lgd_master,7.0,5.094105049878673,,217.191,30.014,5.0,3.4895551796207456,,,,Weak,nearest tower 5.09 km; 7 tower(s) within radius; village Ookla 217.2 Mbps; nearest Ookla tile 3.49 km
58,Vodafone Idea,Odisha,Koraput,Koraput,Machhara-Ii,428960,18.84913086794268,82.73543808266558,lgd_master,,,,217.191,30.014,5.0,3.4895551796207456,,,,Moderate,village Ookla 217.2 Mbps; nearest Ookla tile 3.49 km
59,Airtel,Odisha,Koraput,Koraput,Mahadeiput,428923,18.87354551919421,82.73017767257531,lgd_master,38.0,6.726364892132114,,1.184,0.547,1.0,1.9146505054736909,,,,Weak,nearest tower 6.73 km; 38 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 1.91 km
59,BSNL,Odisha,Koraput,Koraput,Mahadeiput,428923,18.87354551919421,82.73017767257531,lgd_master,44.0,5.2533522560654395,,1.184,0.547,1.0,1.9146505054736909,,,,Weak,nearest tower 5.25 km; 44 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 1.91 km
59,Jio,Odisha,Koraput,Koraput,Mahadeiput,428923,18.87354551919421,82.73017767257531,lgd_master,6.0,7.348341184314499,,1.184,0.547,1.0,1.9146505054736909,,,,Weak,nearest tower 7.35 km; 6 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 1.91 km
59,Vodafone Idea,Odisha,Koraput,Koraput,Mahadeiput,428923,18.87354551919421,82.73017767257531,lgd_master,,,,1.184,0.547,1.0,1.9146505054736909,,,,Unknown,village Ookla 1.2 Mbps; nearest Ookla tile 1.91 km
66,Airtel,Odisha,Koraput,Koraput,Manbar,428998,18.83216994147649,82.68660496221584,lgd_master,60.0,1.3937966667575727,,539.289,57.4,3.0,1.3793061225396301,,,,Strong,nearest tower 1.39 km; 60 tower(s) within radius; village Ookla 539.3 Mbps; nearest Ookla tile 1.38 km
66,BSNL,Odisha,Koraput,Koraput,Manbar,428998,18.83216994147649,82.68660496221584,lgd_master,47.0,1.3937966667575727,,539.289,57.4,3.0,1.3793061225396301,,,,Strong,nearest tower 1.39 km; 47 tower(s) within radius; village Ookla 539.3 Mbps; nearest Ookla tile 1.38 km
66,Jio,Odisha,Koraput,Koraput,Manbar,428998,18.83216994147649,82.68660496221584,lgd_master,7.0,3.478905377744559,,539.289,57.4,3.0,1.3793061225396301,,,,Moderate,nearest tower 3.48 km; 7 tower(s) within radius; village Ookla 539.3 Mbps; nearest Ookla tile 1.38 km
66,Vodafone Idea,Odisha,Koraput,Koraput,Manbar,428998,18.83216994147649,82.68660496221584,lgd_master,,,,539.289,57.4,3.0,1.3793061225396301,,,,Moderate,village Ookla 539.3 Mbps; nearest Ookla tile 1.38 km
60,Airtel,Odisha,Koraput,Koraput,Mandaguda,428961,18.86088361928643,82.72705797825574,lgd_master,49.0,5.348990809658074,,1.184,0.547,1.0,3.3501608759549235,,,,Weak,nearest tower 5.35 km; 49 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 3.35 km
60,BSNL,Odisha,Koraput,Koraput,Mandaguda,428961,18.86088361928643,82.72705797825574,lgd_master,45.0,4.187204190720773,,1.184,0.547,1.0,3.3501608759549235,,,,Moderate,nearest tower 4.19 km; 45 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 3.35 km
60,Jio,Odisha,Koraput,Koraput,Mandaguda,428961,18.86088361928643,82.72705797825574,lgd_master,7.0,5.912318421961337,,1.184,0.547,1.0,3.3501608759549235,,,,Weak,nearest tower 5.91 km; 7 tower(s) within radius; village Ookla 1.2 Mbps; nearest Ookla tile 3.35 km
60,Vodafone Idea,Odisha,Koraput,Koraput,Mandaguda,428961,18.86088361928643,82.72705797825574,lgd_master,,,,1.184,0.547,1.0,3.3501608759549235,,,,Unknown,village Ookla 1.2 Mbps; nearest Ookla tile 3.35 km
28,Airtel,Odisha,Koraput,Koraput,Mangara,428920,18.88672051746974,82.67721543908273,lgd_master,32.0,6.902311598787233,,213.281,38.197,2.0,2.5144666815257555,,,,Weak,nearest tower 6.90 km; 32 tower(s) within radius; village Ookla 213.3 Mbps; nearest Ookla tile 2.51 km
28,BSNL,Odisha,Koraput,Koraput,Mangara,428920,18.88672051746974,82.67721543908273,lgd_master,22.0,4.0751349219506725,,213.281,38.197,2.0,2.5144666815257555,,,,Moderate,nearest tower 4.08 km; 22 tower(s) within radius; village Ookla 213.3 Mbps; nearest Ookla tile 2.51 km
28,Jio,Odisha,Koraput,Koraput,Mangara,428920,18.88672051746974,82.67721543908273,lgd_master,5.0,9.168103219315425,,213.281,38.197,2.0,2.5144666815257555,,,,Weak,nearest tower 9.17 km; 5 tower(s) within radius; village Ookla 213.3 Mbps; nearest Ookla tile 2.51 km
28,Vodafone Idea,Odisha,Koraput,Koraput,Mangara,428920,18.88672051746974,82.67721543908273,lgd_master,,,,213.281,38.197,2.0,2.5144666815257555,,,,Moderate,village Ookla 213.3 Mbps; nearest Ookla tile 2.51 km
48,Airtel,Odisha,Koraput,Koraput,Marichamala,429992,18.73223686255411,82.91957556655096,lgd_master,45.0,1.9669025085183272,,87.023,11.861,13.0,1.0437904634516446,,,,Strong,nearest tower 1.97 km; 45 tower(s) within radius; village Ookla 87.0 Mbps; nearest Ookla tile 1.04 km
48,BSNL,Odisha,Koraput,Koraput,Marichamala,429992,18.73223686255411,82.91957556655096,lgd_master,81.0,1.1270201211504016,,87.023,11.861,13.0,1.0437904634516446,,,,Strong,nearest tower 1.13 km; 81 tower(s) within radius; village Ookla 87.0 Mbps; nearest Ookla tile 1.04 km
48,Jio,Odisha,Koraput,Koraput,Marichamala,429992,18.73223686255411,82.91957556655096,lgd_master,46.0,1.326071298465917,,87.023,11.861,13.0,1.0437904634516446,,,,Strong,nearest tower 1.33 km; 46 tower(s) within radius; village Ookla 87.0 Mbps; nearest Ookla tile 1.04 km
48,Vodafone Idea,Odisha,Koraput,Koraput,Marichamala,429992,18.73223686255411,82.91957556655096,lgd_master,9.0,3.0737283240798736,,87.023,11.861,13.0,1.0437904634516446,,,,Moderate,nearest tower 3.07 km; 9 tower(s) within radius; village Ookla 87.0 Mbps; nearest Ookla tile 1.04 km
73,Airtel,Odisha,Koraput,Koraput,Mastiput,428956,18.83833494275406,82.75118122475186,lgd_master,51.0,4.543021733818069,,109.034,11.624,21.0,4.066577603200536,,,,Moderate,nearest tower 4.54 km; 51 tower(s) within radius; village Ookla 109.0 Mbps; nearest Ookla tile 4.07 km
73,BSNL,Odisha,Koraput,Koraput,Mastiput,428956,18.83833494275406,82.75118122475186,lgd_master,51.0,0.9309767366695896,,109.034,11.624,21.0,4.066577603200536,,,,Strong,nearest tower 0.93 km; 51 tower(s) within radius; village Ookla 109.0 Mbps; nearest Ookla tile 4.07 km
73,Jio,Odisha,Koraput,Koraput,Mastiput,428956,18.83833494275406,82.75118122475186,lgd_master,7.0,5.355213265135358,,109.034,11.624,21.0,4.066577603200536,,,,Weak,nearest tower 5.36 km; 7 tower(s) within radius; village Ookla 109.0 Mbps; nearest Ookla tile 4.07 km
73,Vodafone Idea,Odisha,Koraput,Koraput,Mastiput,428956,18.83833494275406,82.75118122475186,lgd_master,,,,109.034,11.624,21.0,4.066577603200536,,,,Moderate,village Ookla 109.0 Mbps; nearest Ookla tile 4.07 km
21,Airtel,Odisha,Koraput,Koraput,Matiagumandi,430001,18.73032845824943,83.03367544292317,lgd_master,,,,,,,,,,,Unknown,No tower or Ookla evidence available.
